"";"x"
"2498";0
"2499";0
"2500";0
"2501";1
"2502";1
"2503";1
"2504";1
"2505";1
"2506";1
"2507";1
"2508";1
"2509";1
"2510";1
"2511";1
"2512";1
"2513";1
"2514";1
"2515";1
"2516";1
"2517";1
"2518";1
"2519";0
"2520";0
"2521";0
"2522";0
"2523";0
"2524";0
"2525";0
"2526";0
"2527";0
"2528";0
"2529";0
"2530";0
"2531";0
"2532";1
"2533";1
"2534";1
"2535";1
"2536";1
"2537";1
"2538";1
"2539";1
"2540";1
"2541";1
"2542";1
"2543";1
"2544";1
"2545";1
"2546";1
"2547";0
"2548";0
"2549";0
"2550";0
"2551";0
"2552";0
"2553";1
"2554";0
"2555";0
"2556";0
"2557";0
"2558";0
"2559";0
"2560";1
"2561";0
"2562";1
"2563";0
"2564";0
"2565";0
"2566";0
"2567";1
"2568";1
"2569";1
"2570";0
"2571";0
"2572";1
"2573";0
"2574";1
"2575";1
"2576";1
"2577";1
"2578";1
"2579";1
"2580";1
"2581";1
"2582";1
"2583";1
"2584";1
"2585";1
"2586";1
"2587";1
"2588";1
"2589";1
"2590";1
"2591";1
"2592";1
"2593";1
"2594";1
"2595";1
"2596";1
"2597";1
"2598";1
"2599";1
"2600";0
"2601";0
"2602";0
"2603";0
"2604";0
"2605";0
"2606";1
"2607";0
"2608";0
"2609";0
"2610";0
"2611";0
"2612";0
"2613";1
"2614";1
"2615";0
"2616";1
"2617";0
"2618";1
"2619";1
"2620";1
"2621";1
"2622";1
"2623";1
"2624";1
"2625";1
"2626";1
"2627";1
"2628";1
"2629";1
"2630";1
"2631";1
"2632";1
"2633";1
"2634";1
"2635";1
"2636";1
"2637";1
"2638";1
"2639";1
"2640";1
"2641";1
"2642";1
"2643";1
"2644";1
"2645";1
"2646";0
"2647";0
"2648";0
"2649";0
"2650";0
"2651";0
"2652";0
"2653";1
"2654";1
"2655";1
"2656";1
"2657";1
"2658";1
"2659";1
"2660";1
"2661";1
"2662";1
"2663";1
"2664";1
"2665";1
"2666";1
"2667";1
"2668";1
"2669";1
"2670";1
"2671";1
"2672";1
"2673";1
"2674";1
"2675";1
"2676";1
"2677";1
"2678";1
"2679";1
"2680";1
"2681";0
"2682";1
"2683";1
"2684";1
"2685";1
"2686";1
"2687";1
"2688";1
"2689";1
"2690";1
"2691";1
"2692";0
"2693";0
"2694";1
"2695";1
"2696";1
"2697";0
"2698";1
"2699";0
"2700";0
"2701";0
"2702";0
"2703";0
"2704";1
"2705";1
"2706";1
"2707";1
"2708";1
"2709";1
"2710";0
"2711";0
"2712";0
"2713";0
"2714";1
"2715";1
"2716";1
"2717";1
"2718";1
"2719";1
"2720";1
"2721";1
"2722";1
"2723";1
"2724";0
"2725";0
"2726";0
"2727";0
"2728";0
"2729";0
"2730";0
"2731";0
"2732";0
"2733";1
"2734";1
"2735";0
"2736";0
"2737";0
"2738";0
"2739";1
"2740";1
"2741";1
"2742";1
"2743";1
"2744";1
"2745";1
"2746";1
"2747";1
"2748";1
"2749";0
"2750";0
"2751";1
"2752";1
"2753";1
"2754";1
"2755";1
"2756";1
"2757";1
"2758";1
"2759";1
"2760";1
"2761";1
"2762";1
"2763";1
"2764";1
"2765";1
"2766";1
"2767";0
"2768";0
"2769";0
"2770";0
"2771";0
"2772";1
"2773";1
"2774";1
"2775";1
"2776";1
"2777";1
"2778";1
"2779";0
"2780";0
"2781";0
"2782";0
"2783";0
"2784";0
"2785";1
"2786";1
"2787";0
"2788";0
"2789";0
"2790";0
"2791";0
"2792";0
"2793";1
"2794";1
"2795";0
"2796";1
"2797";0
"2798";1
"2799";1
"2800";1
"2801";1
"2802";0
"2803";0
"2804";0
"2805";0
"2806";1
"2807";0
"2808";0
"2809";0
"2810";0
"2811";0
"2812";0
"2813";1
"2814";1
"2815";1
"2816";0
"2817";0
"2818";0
"2819";0
"2820";0
"2821";0
"2822";0
"2823";0
"2824";0
"2825";0
"2826";1
"2827";1
"2828";1
"2829";1
"2830";1
"2831";1
"2832";1
"2833";0
"2834";1
"2835";1
"2836";1
"2837";1
"2838";1
"2839";0
"2840";0
"2841";0
"2842";0
"2843";0
"2844";0
"2845";1
"2846";1
"2847";1
"2848";1
"2849";1
"2850";1
"2851";1
"2852";1
"2853";1
"2854";1
"2855";0
"2856";0
"2857";0
"2858";0
"2859";0
"2860";0
"2861";1
"2862";1
"2863";1
"2864";1
"2865";1
"2866";1
"2867";1
"2868";1
"2869";1
"2870";1
"2871";1
"2872";1
"2873";1
"2874";1
"2875";1
"2876";1
"2877";0
"2878";0
"2879";0
"2880";0
"2881";0
"2882";0
"2883";1
"2884";1
"2885";1
"2886";1
"2887";1
"2888";1
"2889";1
"2890";0
"2891";0
"2892";0
"2893";0
"2894";1
"2895";1
"2896";1
"2897";1
"2898";1
"2899";1
"2900";1
"2901";1
"2902";1
"2903";0
"2904";0
"2905";0
"2906";0
"2907";0
"2908";0
"2909";1
"2910";1
"2911";0
"2912";0
"2913";0
"2914";0
"2915";0
"2916";0
"2917";1
"2918";1
"2919";1
"2920";1
"2921";1
"2922";1
"2923";1
"2924";1
"2925";1
"2926";1
"2927";1
"2928";1
"2929";0
"2930";0
"2931";0
"2932";0
"2933";1
"2934";1
"2935";1
"2936";1
"2937";1
"2938";1
"2939";1
"2940";1
"2941";1
"2942";1
"2943";1
"2944";0
"2945";1
"2946";1
"2947";1
"2948";1
"2949";1
"2950";1
"2951";1
"2952";0
"2953";0
"2954";0
"2955";0
"2956";0
"2957";1
"2958";1
"2959";1
"2960";1
"2961";1
"2962";1
"2963";0
"2964";0
"2965";0
"2966";0
"2967";0
"2968";0
"2969";0
"2970";0
"2971";0
"2972";0
"2973";0
"2974";0
"2975";0
"2976";0
"2977";0
"2978";0
"2979";1
"2980";0
"2981";1
"2982";0
"2983";1
"2984";1
"2985";1
"2986";1
"2987";1
"2988";1
"2989";1
"2990";1
"2991";1
"2992";1
"2993";1
"2994";1
"2995";1
"2996";1
"2997";1
"2998";1
"2999";1
"3000";1
"3001";0
"3002";0
"3003";0
"3004";0
"3005";0
"3006";0
"3007";1
"3008";1
"3009";1
"3010";1
"3011";1
"3012";1
"3013";0
"3014";0
"3015";1
"3016";1
"3017";1
"3018";1
"3019";1
"3020";1
"3021";1
"3022";1
"3023";0
"3024";0
"3025";0
"3026";0
"3027";0
"3028";0
"3029";1
"3030";1
"3031";1
"3032";1
"3033";1
"3034";1
"3035";0
"3036";0
"3037";0
"3038";0
"3039";0
"3040";0
"3041";0
"3042";0
"3043";1
"3044";1
"3045";1
"3046";1
"3047";1
"3048";1
"3049";1
"3050";1
"3051";1
"3052";1
"3053";1
"3054";1
"3055";1
"3056";1
"3057";1
"3058";1
"3059";1
"3060";1
"3061";1
"3062";1
"3063";0
"3064";1
"3065";1
"3066";1
"3067";1
"3068";1
"3069";1
"3070";0
"3071";1
"3072";1
"3073";0
"3074";1
"3075";0
"3076";1
"3077";1
"3078";1
"3079";1
"3080";0
"3081";1
"3082";0
"3083";1
"3084";1
"3085";1
"3086";1
"3087";1
"3088";1
"3089";1
"3090";1
"3091";1
"3092";1
"3093";1
"3094";1
"3095";1
"3096";0
"3097";0
"3098";0
"3099";0
"3100";0
"3101";0
"3102";1
"3103";0
"3104";1
"3105";1
"3106";1
"3107";1
"3108";1
"3109";1
"3110";1
"3111";1
"3112";0
"3113";1
"3114";1
"3115";1
"3116";1
"3117";1
"3118";1
"3119";1
"3120";1
"3121";1
"3122";1
"3123";1
"3124";1
"3125";1
"3126";1
"3127";1
"3128";0
"3129";0
"3130";0
"3131";0
"3132";0
"3133";0
"3134";1
"3135";0
"3136";1
"3137";0
"3138";1
"3139";1
"3140";1
"3141";0
"3142";0
"3143";0
"3144";0
"3145";0
"3146";0
"3147";0
"3148";1
"3149";1
"3150";1
"3151";0
"3152";0
"3153";0
"3154";0
"3155";0
"3156";0
"3157";0
"3158";1
"3159";0
"3160";0
"3161";0
"3162";0
"3163";1
"3164";1
"3165";1
"3166";1
"3167";1
"3168";1
"3169";1
"3170";1
"3171";1
"3172";1
"3173";1
"3174";1
"3175";1
"3176";1
"3177";1
"3178";1
"3179";1
"3180";1
"3181";1
"3182";1
"3183";1
"3184";1
"3185";1
"3186";1
"3187";1
"3188";1
"3189";1
"3190";1
"3191";1
"3192";1
"3193";1
"3194";1
"3195";1
"3196";1
"3197";1
"3198";1
"3199";1
"3200";1
"3201";1
"3202";1
"3203";1
"3204";1
"3205";1
"3206";1
"3207";1
"3208";1
"3209";1
"3210";1
"3211";1
"3212";1
"3213";1
"3214";0
"3215";1
"3216";0
"3217";0
"3218";0
"3219";0
"3220";0
"3221";1
"3222";1
"3223";1
"3224";1
"3225";1
"3226";1
"3227";0
"3228";0
"3229";1
"3230";1
"3231";1
"3232";1
"3233";1
"3234";1
"3235";0
"3236";0
"3237";0
"3238";0
"3239";0
"3240";0
"3241";0
"3242";0
"3243";0
"3244";0
"3245";1
"3246";0
"3247";0
"3248";0
"3249";0
"3250";1
"3251";1
"3252";1
"3253";1
"3254";1
"3255";1
"3256";1
"3257";1
"3258";1
"3259";1
"3260";1
"3261";1
"3262";0
"3263";1
"3264";0
"3265";0
"3266";0
"3267";0
"3268";0
"3269";1
"3270";0
"3271";0
"3272";0
"3273";0
"3274";1
"3275";1
"3276";1
"3277";1
"3278";1
"3279";1
"3280";1
"3281";0
"3282";0
"3283";0
"3284";0
"3285";0
"3286";0
"3287";1
"3288";1
"3289";1
"3290";1
"3291";1
"3292";1
"3293";1
"3294";1
"3295";1
"3296";1
"3297";1
"3298";1
"3299";1
"3300";1
"3301";1
"3302";0
"3303";0
"3304";0
"3305";0
"3306";0
"3307";0
"3308";1
"3309";1
"3310";1
"3311";1
"3312";1
"3313";1
"3314";1
"3315";1
"3316";1
"3317";1
"3318";1
"3319";1
"3320";0
"3321";0
"3322";0
"3323";0
"3324";0
"3325";0
"3326";1
"3327";0
"3328";1
"3329";1
"3330";0
"3331";0
"3332";0
"3333";0
"3334";0
"3335";0
"3336";0
"3337";1
"3338";1
"3339";0
"3340";0
"3341";0
"3342";1
"3343";0
"3344";1
"3345";0
"3346";1
"3347";1
"3348";1
"3349";1
"3350";1
"3351";1
"3352";1
"3353";1
"3354";1
"3355";0
"3356";0
"3357";1
"3358";0
"3359";0
"3360";0
"3361";0
"3362";1
"3363";1
"3364";1
"3365";1
"3366";1
"3367";1
"3368";1
"3369";1
"3370";1
"3371";1
"3372";1
"3373";1
"3374";0
"3375";1
"3376";0
"3377";1
"3378";1
"3379";1
"3380";1
"3381";1
"3382";1
"3383";1
"3384";1
"3385";1
"3386";1
"3387";0
"3388";0
"3389";0
"3390";0
"3391";1
"3392";1
"3393";1
"3394";0
"3395";0
"3396";0
"3397";0
"3398";0
"3399";0
"3400";1
"3401";0
"3402";0
"3403";0
"3404";0
"3405";0
"3406";0
"3407";1
"3408";1
"3409";1
"3410";1
"3411";1
"3412";1
"3413";1
"3414";1
"3415";1
"3416";1
"3417";1
"3418";0
"3419";0
"3420";0
"3421";0
"3422";1
"3423";1
"3424";1
"3425";1
"3426";1
"3427";1
"3428";1
"3429";1
"3430";1
"3431";1
"3432";0
"3433";0
"3434";1
"3435";1
"3436";1
"3437";1
"3438";1
"3439";1
"3440";1
"3441";1
"3442";1
"3443";1
"3444";1
"3445";1
"3446";1
"3447";1
"3448";1
"3449";1
"3450";1
"3451";0
"3452";0
"3453";0
"3454";0
"3455";0
"3456";0
"3457";1
"3458";0
"3459";0
"3460";0
"3461";0
"3462";0
"3463";0
"3464";1
"3465";1
"3466";1
"3467";1
"3468";1
"3469";1
"3470";1
"3471";1
"3472";1
"3473";1
"3474";1
"3475";0
"3476";1
"3477";1
"3478";1
"3479";1
"3480";0
"3481";0
"3482";0
"3483";0
"3484";0
"3485";0
"3486";0
"3487";0
"3488";0
"3489";0
"3490";0
"3491";1
"3492";0
"3493";0
"3494";0
"3495";0
"3496";1
"3497";1
"3498";1
"3499";0
"3500";0
"3501";0
"3502";0
"3503";0
"3504";1
"3505";1
"3506";1
"3507";1
"3508";1
"3509";1
"3510";1
"3511";1
"3512";1
"3513";0
"3514";0
"3515";1
"3516";1
"3517";1
"3518";1
"3519";1
"3520";1
"3521";1
"3522";1
"3523";1
"3524";1
"3525";0
"3526";0
"3527";1
"3528";0
"3529";1
"3530";0
"3531";1
"3532";1
"3533";1
"3534";1
"3535";1
"3536";1
"3537";1
"3538";1
"3539";1
"3540";1
"3541";1
"3542";1
"3543";1
"3544";1
"3545";1
"3546";1
"3547";1
"3548";1
"3549";1
"3550";1
"3551";1
"3552";1
"3553";1
"3554";1
"3555";1
"3556";1
"3557";1
"3558";1
"3559";1
"3560";1
"3561";1
"3562";1
"3563";1
"3564";1
"3565";1
"3566";1
"3567";1
"3568";1
"3569";1
"3570";1
"3571";1
"3572";1
"3573";1
"3574";1
"3575";1
"3576";1
"3577";0
"3578";1
"3579";1
"3580";1
"3581";1
"3582";1
"3583";1
"3584";1
"3585";1
"3586";1
"3587";1
"3588";1
"3589";1
"3590";1
"3591";1
"3592";1
"3593";0
"3594";1
"3595";1
"3596";1
"3597";1
"3598";1
"3599";1
"3600";1
"3601";1
"3602";1
"3603";1
"3604";1
"3605";1
"3606";1
"3607";1
"3608";1
"3609";1
"3610";1
"3611";1
"3612";1
"3613";1
"3614";1
"3615";1
"3616";1
"3617";1
"3618";1
"3619";1
"3620";1
"3621";1
"3622";1
"3623";1
"3624";1
"3625";1
"3626";1
"3627";1
"3628";1
"3629";1
"3630";1
"3631";0
"3632";1
"3633";1
"3634";0
"3635";1
"3636";1
"3637";1
"3638";1
"3639";0
"3640";1
"3641";0
"3642";1
"3643";0
"3644";1
"3645";0
"3646";1
"3647";1
"3648";1
"3649";0
"3650";0
"3651";1
"3652";0
"3653";1
"3654";1
"3655";1
"3656";1
"3657";0
"3658";0
"3659";1
"3660";0
"3661";0
"3662";1
"3663";1
"3664";1
"3665";1
"3666";1
"3667";0
"3668";1
"3669";0
"3670";1
"3671";0
"3672";0
"3673";0
"3674";0
"3675";0
"3676";0
"3677";0
"3678";0
"3679";0
"3680";0
"3681";0
"3682";0
"3683";0
"3684";1
"3685";1
"3686";0
"3687";0
"3688";0
"3689";0
"3690";0
"3691";0
"3692";0
"3693";0
"3694";1
"3695";1
"3696";1
"3697";1
"3698";1
"3699";1
"3700";1
"3701";1
"3702";1
"3703";1
"3704";1
"3705";1
"3706";1
"3707";0
"3708";1
"3709";1
"3710";1
"3711";1
"3712";1
"3713";1
"3714";0
"3715";0
"3716";0
"3717";0
"3718";0
"3719";0
"3720";0
"3721";0
"3722";0
"3723";1
"3724";1
"3725";1
"3726";1
"3727";1
"3728";1
"3729";1
"3730";1
"3731";1
"3732";1
"3733";1
"3734";1
"3735";1
"3736";1
"3737";1
"3738";1
"3739";1
"3740";1
"3741";1
"3742";1
"3743";1
"3744";1
"3745";1
"3746";1
"3747";1
"3748";1
"3749";1
"3750";1
"3751";0
"3752";0
"3753";0
"3754";0
"3755";1
"3756";1
"3757";1
"3758";1
"3759";1
"3760";1
"3761";1
"3762";1
"3763";1
"3764";1
"3765";1
"3766";1
"3767";1
"3768";1
"3769";0
"3770";1
"3771";1
"3772";1
"3773";1
"3774";1
"3775";1
"3776";1
"3777";1
"3778";0
"3779";1
"3780";1
"3781";1
"3782";1
"3783";1
"3784";1
"3785";1
"3786";1
"3787";1
"3788";1
"3789";1
"3790";1
"3791";1
"3792";1
"3793";1
"3794";1
"3795";1
"3796";1
"3797";1
"3798";1
"3799";1
"3800";0
"3801";1
"3802";1
"3803";1
"3804";1
"3805";0
"3806";1
"3807";0
"3808";1
"3809";1
"3810";1
"3811";1
"3812";1
"3813";1
"3814";1
"3815";0
"3816";0
"3817";0
"3818";0
"3819";0
"3820";0
"3821";0
"3822";0
"3823";0
"3824";0
"3825";0
"3826";1
"3827";1
"3828";0
"3829";0
"3830";0
"3831";0
"3832";0
"3833";1
"3834";0
"3835";0
"3836";0
"3837";0
"3838";1
"3839";1
"3840";1
"3841";1
"3842";1
"3843";1
"3844";1
"3845";1
"3846";1
"3847";1
"3848";1
"3849";1
"3850";1
"3851";1
"3852";1
"3853";1
"3854";1
"3855";0
"3856";0
"3857";0
"3858";0
"3859";1
"3860";1
"3861";1
"3862";1
"3863";1
"3864";1
"3865";1
"3866";1
"3867";1
"3868";1
"3869";1
"3870";1
"3871";1
"3872";1
"3873";1
"3874";1
"3875";1
"3876";1
"3877";0
"3878";0
"3879";0
"3880";0
"3881";0
"3882";0
"3883";1
"3884";1
"3885";1
"3886";1
"3887";0
"3888";0
"3889";0
"3890";0
"3891";0
"3892";0
"3893";1
"3894";1
"3895";1
"3896";1
"3897";1
"3898";1
"3899";1
"3900";1
"3901";1
"3902";1
"3903";1
"3904";1
"3905";1
"3906";1
