"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12"
"1412";1412;0;0;0;0;0;0;0;0;0;0;0;1
"1413";1413;0;0;0;0;0;0;0;0;0;0;0;1
"1414";1414;0;0;0;0;0;0;0;0;0;0;0;1
"1415";1415;0;0;0;0;0;0;0;0;0;0;0;2
"1416";1416;0;0;0;0;0;0;0;0;0;0;0;1
"1417";1417;0;0;0;0;0;0;0;0;0;0;0;2
"1418";1418;0;0;0;0;0;0;0;0;0;0;0;1
"1419";1419;0;0;0;0;0;0;0;0;0;0;0;1
"1420";1420;0;0;0;0;0;0;0;0;0;0;0;1
"1421";1421;0;0;0;0;0;0;0;0;0;0;0;1
"1422";1422;0;0;0;0;0;0;0;0;0;0;0;1
"1423";1423;0;0;0;0;0;0;0;0;0;0;0;1
"1424";1424;0;0;0;0;0;0;0;0;0;0;0;2
"1425";1425;0;0;0;0;0;0;0;0;0;0;0;2
"1426";1426;0;0;0;0;0;0;0;0;0;0;0;1
"1427";1427;0;0;0;0;0;0;0;0;0;0;0;1
"1428";1428;0;0;0;0;0;0;0;0;0;0;0;1
"1429";1429;0;0;0;0;0;0;0;0;0;0;0;1
"1430";1430;0;0;0;0;0;0;0;0;0;0;0;1
"1431";1431;0;0;0;0;0;0;0;0;0;0;0;1
"1432";1432;0;0;0;0;0;0;0;0;0;0;0;1
"1433";1433;0;0;0;0;0;0;0;0;0;0;0;1
"1434";1434;0;0;0;0;0;0;0;0;0;0;0;1
"1435";1435;0;0;0;0;0;0;0;0;0;0;0;1
"1436";1436;0;0;0;0;0;0;0;0;0;0;0;1
"1437";1437;0;0;0;0;0;0;0;0;0;0;0;2
"1438";1438;0;0;0;0;0;0;0;0;0;0;0;2
"1439";1439;0;0;0;0;0;0;0;0;0;0;0;2
"1440";1440;0;0;0;0;0;0;0;0;0;0;0;2
"1441";1441;0;0;0;0;0;0;0;0;0;0;0;2
"1442";1442;0;0;0;0;0;0;0;0;0;0;0;2
"1443";1443;0;0;0;0;0;0;0;0;0;0;0;2
"1444";1444;0;0;0;0;0;0;0;0;0;0;0;2
"1445";1445;0;0;0;0;0;0;0;0;0;0;0;1
"1446";1446;0;0;0;0;0;0;0;0;0;0;0;2
"1447";1447;0;0;0;0;0;0;0;0;0;0;0;2
"1448";1448;0;0;0;0;0;0;0;0;0;0;0;2
"1449";1449;0;0;0;0;0;0;0;0;0;0;0;2
"1450";1450;0;0;0;0;0;0;0;0;0;0;0;1
"1451";1451;0;0;0;0;0;0;0;0;0;0;0;1
"1452";1452;0;0;0;0;0;0;0;0;0;0;0;2
"1453";1453;0;0;0;0;0;0;0;0;0;0;0;2
"1454";1454;0;0;0;0;0;0;0;0;0;0;0;0
"1455";1455;0;0;0;0;0;0;0;0;0;0;0;2
"1456";1456;0;0;0;0;0;0;0;0;0;0;0;1
"1457";1457;0;0;0;0;0;0;0;0;0;0;0;1
"1458";1458;0;0;0;0;0;0;0;0;0;0;0;2
"1459";1459;0;0;0;0;0;0;0;0;0;0;0;1
"1460";1460;0;0;0;0;0;0;0;0;0;0;0;2
"1461";1461;0;0;0;0;0;0;0;0;0;0;0;1
"1462";1462;0;0;0;0;0;0;0;0;0;0;0;1
"1463";1463;0;0;0;0;0;0;0;0;0;0;0;0
"1464";1464;0;0;0;0;0;0;0;0;0;0;0;0
"1465";1465;0;0;0;0;0;0;0;0;0;0;0;1
"1466";1466;0;0;0;0;0;0;0;0;0;0;0;2
"1467";1467;0;0;0;0;0;0;0;0;0;0;0;0
"1468";1468;0;0;0;0;0;0;0;0;0;0;0;0
"1469";1469;0;0;0;0;0;0;0;0;0;0;0;0
"1470";1470;0;0;0;0;0;0;0;0;0;0;0;2
"1471";1471;0;0;0;0;0;0;0;0;0;0;0;0
"1472";1472;0;0;0;0;0;0;0;0;0;0;0;0
"1473";1473;0;0;0;0;0;0;0;0;0;0;0;0
"1474";1474;0;0;0;0;0;0;0;0;0;0;0;0
"1475";1475;0;0;0;0;0;0;0;0;0;0;0;0
"1476";1476;0;0;0;0;0;0;0;0;0;0;0;2
"1477";1477;0;0;0;0;0;0;0;0;0;0;0;1
"1478";1478;0;0;0;0;0;0;0;0;0;0;0;2
"1479";1479;0;0;0;0;0;0;0;0;0;0;0;2
"1480";1480;0;0;0;0;0;0;0;0;0;0;0;2
"1481";1481;0;0;0;0;0;0;0;0;0;0;0;2
"1482";1482;0;0;0;0;0;0;0;0;0;0;0;2
"1483";1483;0;0;0;0;0;0;0;0;0;0;0;2
"1484";1484;0;0;0;0;0;0;0;0;0;0;0;1
"1485";1485;0;0;0;0;0;0;0;0;0;0;0;2
"1486";1486;0;0;0;0;0;0;0;0;0;0;0;2
"1487";1487;0;0;0;0;0;0;0;0;0;0;0;2
"1488";1488;0;0;0;0;0;0;0;0;0;0;0;2
"1489";1489;0;0;0;0;0;0;0;0;0;0;0;2
"1490";1490;0;0;0;0;0;0;0;0;0;0;0;2
"1491";1491;0;0;0;0;0;0;0;0;0;0;0;2
"1492";1492;0;0;0;0;0;0;0;0;0;0;0;2
"1493";1493;0;0;0;0;0;0;0;0;0;0;0;2
"1494";1494;0;0;0;0;0;0;0;0;0;0;0;2
"1495";1495;0;0;0;0;0;0;0;0;0;0;0;1
"1496";1496;0;0;0;0;0;0;0;0;0;0;0;0
"1497";1497;0;0;0;0;0;0;0;0;0;0;0;0
"1498";1498;0;0;0;0;0;0;0;0;0;0;0;1
"1499";1499;0;0;0;0;0;0;0;0;0;0;0;0
"1500";1500;0;0;0;0;0;0;0;0;0;0;0;0
"1501";1501;0;0;0;0;0;0;0;0;0;0;0;1
"1502";1502;0;0;0;0;0;0;0;0;0;0;0;0
"1503";1503;0;0;0;0;0;0;0;0;0;0;0;1
"1504";1504;0;0;0;0;0;0;0;0;0;0;0;0
"1505";1505;0;0;0;0;0;0;0;0;0;0;0;2
"1506";1506;0;0;0;0;0;0;0;0;0;0;0;1
"1507";1507;0;0;0;0;0;0;0;0;0;0;0;0
"1508";1508;0;0;0;0;0;0;0;0;0;0;0;0
"1509";1509;0;0;0;0;0;0;0;0;0;0;0;0
"1510";1510;0;0;0;0;0;0;0;0;0;0;0;0
"1511";1511;0;0;0;0;0;0;0;0;0;0;0;0
"1512";1512;0;0;0;0;0;0;0;0;0;0;0;2
"1513";1513;0;0;0;0;0;0;0;0;0;0;0;2
"1514";1514;0;0;0;0;0;0;0;0;0;0;0;0
"1515";1515;0;0;0;0;0;0;0;0;0;0;0;0
"1516";1516;0;0;0;0;0;0;0;0;0;0;0;0
"1517";1517;0;0;0;0;0;0;0;0;0;0;0;0
"1518";1518;0;0;0;0;0;0;0;0;0;0;0;2
