"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12"
"515";0;0;0;0;0;0;0;0;0;0;0;0
"516";0;0;0;0;0;0;0;0;0;0;0;0
"517";0;0;0;0;0;0;0;0;0;0;0;0
"518";0;0;0;0;0;0;0;0;0;0;0;0
"519";0;0;0;0;0;0;0;0;0;0;0;0
"520";0;0;0;0;0;0;0;0;0;0;0;0
"521";0;0;0;0;0;0;0;0;0;0;0;0
"522";0;0;0;0;0;0;0;0;0;0;0;0
"523";0;0;0;0;0;0;0;0;0;0;0;0
"524";0;0;0;0;0;0;0;0;0;0;0;0
"525";0;0;0;0;0;0;0;0;0;0;0;0
"526";0;0;0;0;0;0;0;0;0;0;0;2
"527";0;0;0;0;0;0;0;0;0;0;0;2
"528";0;0;0;0;0;0;0;0;0;0;0;2
"529";0;0;0;0;0;0;0;0;0;0;0;0
"530";0;0;0;0;0;0;0;0;0;0;0;0
"531";0;0;0;0;0;0;0;0;0;0;0;0
"532";0;0;0;0;0;0;0;0;0;0;0;0
"533";0;0;0;0;0;0;0;0;0;0;0;0
"534";0;0;0;0;0;0;0;0;0;0;0;0
"535";0;0;0;0;0;0;0;0;0;0;0;0
"536";0;0;0;0;0;0;0;0;0;0;0;0
"537";0;0;0;0;0;0;0;0;0;0;0;0
"538";0;0;0;0;0;0;0;0;0;0;0;0
"539";0;0;0;0;0;0;0;0;0;0;0;0
"540";0;0;0;0;0;0;0;0;0;0;0;0
"541";0;0;0;0;0;0;0;0;0;0;0;2
"542";0;0;0;0;0;0;0;0;0;0;0;2
"543";0;0;0;0;0;0;0;0;0;0;0;2
"544";0;0;0;0;0;0;0;0;0;0;0;2
"545";0;0;0;0;0;0;0;0;0;0;0;2
"546";0;0;0;0;0;0;0;0;0;0;0;2
"547";0;0;0;0;0;0;0;0;0;0;0;2
"548";0;0;0;0;0;0;0;0;0;0;0;2
"549";0;0;0;0;0;0;0;0;0;0;0;0
"550";0;0;0;0;0;0;0;0;0;0;0;2
"551";0;0;0;0;0;0;0;0;0;0;0;2
"552";0;0;0;0;0;0;0;0;0;0;0;2
"553";0;0;0;0;0;0;0;0;0;0;0;2
"554";0;0;0;0;0;0;0;0;0;0;0;2
"555";0;0;0;0;0;0;0;0;0;0;0;2
"556";0;0;0;0;0;0;0;0;0;0;0;2
"557";0;0;0;0;0;0;0;0;0;0;0;2
"558";0;0;0;0;0;0;0;0;0;0;0;2
"559";0;0;0;0;0;0;0;0;0;0;0;2
"560";0;0;0;0;0;0;0;0;0;0;0;2
"561";0;0;0;0;0;0;0;0;0;0;0;2
"562";0;0;0;0;0;0;0;0;0;0;0;2
"563";0;0;0;0;0;0;0;0;0;0;0;2
"564";0;0;0;0;0;0;0;0;0;0;0;2
"565";0;0;0;0;0;0;0;0;0;0;0;2
"566";0;0;0;0;0;0;0;0;0;0;0;2
"567";0;0;0;0;0;0;0;0;0;0;0;2
"568";0;0;0;0;0;0;0;0;0;0;0;2
"569";0;0;0;0;0;0;0;0;0;0;0;2
"570";0;0;0;0;0;0;0;0;0;0;0;2
"571";0;0;0;0;0;0;0;0;0;0;0;2
"572";0;0;0;0;0;0;0;0;0;0;0;2
"573";0;0;0;0;0;0;0;0;0;0;0;2
"574";0;0;0;0;0;0;0;0;0;0;0;2
"575";0;0;0;0;0;0;0;0;0;0;0;2
"576";0;0;0;0;0;0;0;0;0;0;0;2
"577";0;0;0;0;0;0;0;0;0;0;0;2
"578";0;0;0;0;0;0;0;0;0;0;0;2
"579";0;0;0;0;0;0;0;0;0;0;0;2
"580";0;0;0;0;0;0;0;0;0;0;0;2
"581";0;0;0;0;0;0;0;0;0;0;0;2
"582";0;0;0;0;0;0;0;0;0;0;0;2
"583";0;0;0;0;0;0;0;0;0;0;0;2
"584";0;0;0;0;0;0;0;0;0;0;0;2
"585";0;0;0;0;0;0;0;0;0;0;0;2
"586";0;0;0;0;0;0;0;0;0;0;0;2
"587";0;0;0;0;0;0;0;0;0;0;0;2
"588";0;0;0;0;0;0;0;0;0;0;0;2
"589";0;0;0;0;0;0;0;0;0;0;0;2
"590";0;0;0;0;0;0;0;0;0;0;0;2
"591";0;0;0;0;0;0;0;0;0;0;0;2
"592";0;0;0;0;0;0;0;0;0;0;0;2
"593";0;0;0;0;0;0;0;0;0;0;0;2
"594";0;0;0;0;0;0;0;0;0;0;0;2
"595";0;0;0;0;0;0;0;0;0;0;0;2
"596";0;0;0;0;0;0;0;0;0;0;0;2
"597";0;0;0;0;0;0;0;0;0;0;0;2
"598";0;0;0;0;0;0;0;0;0;0;0;2
"599";0;0;0;0;0;0;0;0;0;0;0;1
"600";0;0;0;0;0;0;0;0;0;0;0;0
"601";0;0;0;0;0;0;0;0;0;0;0;0
"602";0;0;0;0;0;0;0;0;0;0;0;0
"603";0;0;0;0;0;0;0;0;0;0;0;1
"604";0;0;0;0;0;0;0;0;0;0;0;1
"605";0;0;0;0;0;0;0;0;0;0;0;2
"606";0;0;0;0;0;0;0;0;0;0;0;1
"607";0;0;0;0;0;0;0;0;0;0;0;1
"608";0;0;0;0;0;0;0;0;0;0;0;0
"609";0;0;0;0;0;0;0;0;0;0;0;1
"610";0;0;0;0;0;0;0;0;0;0;0;1
"611";0;0;0;0;0;0;0;0;0;0;0;1
"612";0;0;0;0;0;0;0;0;0;0;0;1
"613";0;0;0;0;0;0;0;0;0;0;0;0
"614";0;0;0;0;0;0;0;0;0;0;0;0
"615";0;0;0;0;0;0;0;0;0;0;0;0
"616";0;0;0;0;0;0;0;0;0;0;0;0
"617";0;0;0;0;0;0;0;0;0;0;0;0
"618";0;0;0;0;0;0;0;0;0;0;0;2
"619";0;0;0;0;0;0;0;0;0;0;0;2
"620";0;0;0;0;0;0;0;0;0;0;0;0
"621";0;0;0;0;0;0;0;0;0;0;0;0
"622";0;0;0;0;0;0;0;0;0;0;0;1
"623";0;0;0;0;0;0;0;0;0;0;0;0
"624";0;0;0;0;0;0;0;0;0;0;0;0
"625";0;0;0;0;0;0;0;0;0;0;0;0
"626";0;0;0;0;0;0;0;0;0;0;0;1
"627";0;0;0;0;0;0;0;0;0;0;0;1
"628";0;0;0;0;0;0;0;0;0;0;0;1
"629";0;0;0;0;0;0;0;0;0;0;0;1
"630";0;0;0;0;0;0;0;0;0;0;0;0
"631";0;0;0;0;0;0;0;0;0;0;0;1
"632";0;0;0;0;0;0;0;0;0;0;0;1
"633";0;0;0;0;0;0;0;0;0;0;0;1
"634";0;0;0;0;0;0;0;0;0;0;0;1
"635";0;0;0;0;0;0;0;0;0;0;0;1
"636";0;0;0;0;0;0;0;0;0;0;0;0
"637";0;0;0;0;0;0;0;0;0;0;0;0
"638";0;0;0;0;0;0;0;0;0;0;0;0
"639";0;0;0;0;0;0;0;0;0;0;0;1
"640";0;0;0;0;0;0;0;0;0;0;0;1
"641";0;0;0;0;0;0;0;0;0;0;0;0
"642";0;0;0;0;0;0;0;0;0;0;0;1
"643";0;0;0;0;0;0;0;0;0;0;0;1
"644";0;0;0;0;0;0;0;0;0;0;0;0
"645";0;0;0;0;0;0;0;0;0;0;0;0
"646";0;0;0;0;0;0;0;0;0;0;0;0
"647";0;0;0;0;0;0;0;0;0;0;0;0
"648";0;0;0;0;0;0;0;0;0;0;0;0
"649";0;0;0;0;0;0;0;0;0;0;0;1
"650";0;0;0;0;0;0;0;0;0;0;0;0
"651";0;0;0;0;0;0;0;0;0;0;0;1
"652";0;0;0;0;0;0;0;0;0;0;0;0
"653";0;0;0;0;0;0;0;0;0;0;0;0
"654";0;0;0;0;0;0;0;0;0;0;0;0
"655";0;0;0;0;0;0;0;0;0;0;0;1
"656";0;0;0;0;0;0;0;0;0;0;0;1
"657";0;0;0;0;0;0;0;0;0;0;0;0
"658";0;0;0;0;0;0;0;0;0;0;0;1
"659";0;0;0;0;0;0;0;0;0;0;0;0
"660";0;0;0;0;0;0;0;0;0;0;0;1
"661";0;0;0;0;0;0;0;0;0;0;0;2
"662";0;0;0;0;0;0;0;0;0;0;0;1
"663";0;0;0;0;0;0;0;0;0;0;0;1
"664";0;0;0;0;0;0;0;0;0;0;0;1
"665";0;0;0;0;0;0;0;0;0;0;0;1
"666";0;0;0;0;0;0;0;0;0;0;0;1
"667";0;0;0;0;0;0;0;0;0;0;0;1
"668";0;0;0;0;0;0;0;0;0;0;0;1
"669";0;0;0;0;0;0;0;0;0;0;0;1
"670";0;0;0;0;0;0;0;0;0;0;0;1
"671";0;0;0;0;0;0;0;0;0;0;0;1
"672";0;0;0;0;0;0;0;0;0;0;0;2
"673";0;0;0;0;0;0;0;0;0;0;0;1
"674";0;0;0;0;0;0;0;0;0;0;0;2
"675";0;0;0;0;0;0;0;0;0;0;0;1
"676";0;0;0;0;0;0;0;0;0;0;0;1
"677";0;0;0;0;0;0;0;0;0;0;0;1
"678";0;0;0;0;0;0;0;0;0;0;0;1
"679";0;0;0;0;0;0;0;0;0;0;0;2
"680";0;0;0;0;0;0;0;0;0;0;0;2
"681";0;0;0;0;0;0;0;0;0;0;0;1
"682";0;0;0;0;0;0;0;0;0;0;0;2
"683";0;0;0;0;0;0;0;0;0;0;0;2
"684";0;0;0;0;0;0;0;0;0;0;0;2
"685";0;0;0;0;0;0;0;0;0;0;0;2
"686";0;0;0;0;0;0;0;0;0;0;0;2
"687";0;0;0;0;0;0;0;0;0;0;0;2
"688";0;0;0;0;0;0;0;0;0;0;0;2
"689";0;0;0;0;0;0;0;0;0;0;0;2
"690";0;0;0;0;0;0;0;0;0;0;0;2
"691";0;0;0;0;0;0;0;0;0;0;0;2
"692";0;0;0;0;0;0;0;0;0;0;0;2
"693";0;0;0;0;0;0;0;0;0;0;0;2
"694";0;0;0;0;0;0;0;0;0;0;0;2
"695";0;0;0;0;0;0;0;0;0;0;0;2
"696";0;0;0;0;0;0;0;0;0;0;0;2
"697";0;0;0;0;0;0;0;0;0;0;0;2
"698";0;0;0;0;0;0;0;0;0;0;0;2
"699";0;0;0;0;0;0;0;0;0;0;0;2
"700";0;0;0;0;0;0;0;0;0;0;0;2
"701";0;0;0;0;0;0;0;0;0;0;0;2
"702";0;0;0;0;0;0;0;0;0;0;0;1
"703";0;0;0;0;0;0;0;0;0;0;0;1
"704";0;0;0;0;0;0;0;0;0;0;0;1
"705";0;0;0;0;0;0;0;0;0;0;0;1
"706";0;0;0;0;0;0;0;0;0;0;0;1
"707";0;0;0;0;0;0;0;0;0;0;0;1
"708";0;0;0;0;0;0;0;0;0;0;0;1
"709";0;0;0;0;0;0;0;0;0;0;0;1
"710";0;0;0;0;0;0;0;0;0;0;0;1
"711";0;0;0;0;0;0;0;0;0;0;0;0
"712";0;0;0;0;0;0;0;0;0;0;0;0
"713";0;0;0;0;0;0;0;0;0;0;0;0
"714";0;0;0;0;0;0;0;0;0;0;0;0
"715";0;0;0;0;0;0;0;0;0;0;0;2
"716";0;0;0;0;0;0;0;0;0;0;0;0
"717";0;0;0;0;0;0;0;0;0;0;0;0
"718";0;0;0;0;0;0;0;0;0;0;0;2
"719";0;0;0;0;0;0;0;0;0;0;0;0
"720";0;0;0;0;0;0;0;0;0;0;0;0
"721";0;0;0;0;0;0;0;0;0;0;0;2
"722";0;0;0;0;0;0;0;0;0;0;0;0
"723";0;0;0;0;0;0;0;0;0;0;0;0
"724";0;0;0;0;0;0;0;0;0;0;0;2
"725";0;0;0;0;0;0;0;0;0;0;0;0
"726";0;0;0;0;0;0;0;0;0;0;0;0
"727";0;0;0;0;0;0;0;0;0;0;0;2
"728";0;0;0;0;0;0;0;0;0;0;0;0
"729";0;0;0;0;0;0;0;0;0;0;0;0
"730";0;0;0;0;0;0;0;0;0;0;0;2
"731";0;0;0;0;0;0;0;0;0;0;0;2
"732";0;0;0;0;0;0;0;0;0;0;0;2
"733";0;0;0;0;0;0;0;0;0;0;0;2
"734";0;0;0;0;0;0;0;0;0;0;0;2
"735";0;0;0;0;0;0;0;0;0;0;0;2
"736";0;0;0;0;0;0;0;0;0;0;0;2
"737";0;0;0;0;0;0;0;0;0;0;0;1
"738";0;0;0;0;0;0;0;0;0;0;0;0
"739";0;0;0;0;0;0;0;0;0;0;0;1
"740";0;0;0;0;0;0;0;0;0;0;0;2
"741";0;0;0;0;0;0;0;0;0;0;0;0
"742";0;0;0;0;0;0;0;0;0;0;0;1
"743";0;0;0;0;0;0;0;0;0;0;0;0
"744";0;0;0;0;0;0;0;0;0;0;0;0
"745";0;0;0;0;0;0;0;0;0;0;0;0
"746";0;0;0;0;0;0;0;0;0;0;0;1
"747";0;0;0;0;0;0;0;0;0;0;0;0
"748";0;0;0;0;0;0;0;0;0;0;0;1
"749";0;0;0;0;0;0;0;0;0;0;0;2
"750";0;0;0;0;0;0;0;0;0;0;0;1
"751";0;0;0;0;0;0;0;0;0;0;0;2
"752";0;0;0;0;0;0;0;0;0;0;0;0
"753";0;0;0;0;0;0;0;0;0;0;0;0
"754";0;0;0;0;0;0;0;0;0;0;0;2
"755";0;0;0;0;0;0;0;0;0;0;0;2
"756";0;0;0;0;0;0;0;0;0;0;0;0
"757";0;0;0;0;0;0;0;0;0;0;0;0
"758";0;0;0;0;0;0;0;0;0;0;0;1
"759";0;0;0;0;0;0;0;0;0;0;0;1
"760";0;0;0;0;0;0;0;0;0;0;0;0
"761";0;0;0;0;0;0;0;0;0;0;0;0
"762";0;0;0;0;0;0;0;0;0;0;0;1
"763";0;0;0;0;0;0;0;0;0;0;0;1
"764";0;0;0;0;0;0;0;0;0;0;0;1
"765";0;0;0;0;0;0;0;0;0;0;0;0
"766";0;0;0;0;0;0;0;0;0;0;0;0
"767";0;0;0;0;0;0;0;0;0;0;0;1
"768";0;0;0;0;0;0;0;0;0;0;0;0
"769";0;0;0;0;0;0;0;0;0;0;0;0
"770";0;0;0;0;0;0;0;0;0;0;0;1
"771";0;0;0;0;0;0;0;0;0;0;0;0
"772";0;0;0;0;0;0;0;0;0;0;0;0
"773";0;0;0;0;0;0;0;0;0;0;0;2
"774";0;0;0;0;0;0;0;0;0;0;0;1
"775";0;0;0;0;0;0;0;0;0;0;0;1
"776";0;0;0;0;0;0;0;0;0;0;0;1
"777";0;0;0;0;0;0;0;0;0;0;0;1
"778";0;0;0;0;0;0;0;0;0;0;0;2
"779";0;0;0;0;0;0;0;0;0;0;0;2
"780";0;0;0;0;0;0;0;0;0;0;0;1
"781";0;0;0;0;0;0;0;0;0;0;0;0
"782";0;0;0;0;0;0;0;0;0;0;0;0
"783";0;0;0;0;0;0;0;0;0;0;0;2
"784";0;0;0;0;0;0;0;0;0;0;0;1
"785";0;0;0;0;0;0;0;0;0;0;0;0
"786";0;0;0;0;0;0;0;0;0;0;0;0
"787";0;0;0;0;0;0;0;0;0;0;0;0
"788";0;0;0;0;0;0;0;0;0;0;0;0
"789";0;0;0;0;0;0;0;0;0;0;0;1
"790";0;0;0;0;0;0;0;0;0;0;0;0
"791";0;0;0;0;0;0;0;0;0;0;0;0
"792";0;0;0;0;0;0;0;0;0;0;0;0
"793";0;0;0;0;0;0;0;0;0;0;0;1
"794";0;0;0;0;0;0;0;0;0;0;0;1
"795";0;0;0;0;0;0;0;0;0;0;0;0
"796";0;0;0;0;0;0;0;0;0;0;0;0
"797";0;0;0;0;0;0;0;0;0;0;0;1
"798";0;0;0;0;0;0;0;0;0;0;0;2
"799";0;0;0;0;0;0;0;0;0;0;0;0
"800";0;0;0;0;0;0;0;0;0;0;0;1
"801";0;0;0;0;0;0;0;0;0;0;0;2
"802";0;0;0;0;0;0;0;0;0;0;0;2
"803";0;0;0;0;0;0;0;0;0;0;0;2
"804";0;0;0;0;0;0;0;0;0;0;0;2
"805";0;0;0;0;0;0;0;0;0;0;0;2
"806";0;0;0;0;0;0;0;0;0;0;0;2
"807";0;0;0;0;0;0;0;0;0;0;0;1
"808";0;0;0;0;0;0;0;0;0;0;0;1
"809";0;0;0;0;0;0;0;0;0;0;0;2
"810";0;0;0;0;0;0;0;0;0;0;0;2
"811";0;0;0;0;0;0;0;0;0;0;0;2
"812";0;0;0;0;0;0;0;0;0;0;0;2
"813";0;0;0;0;0;0;0;0;0;0;0;2
"814";0;0;0;0;0;0;0;0;0;0;0;2
"815";0;0;0;0;0;0;0;0;0;0;0;2
"816";0;0;0;0;0;0;0;0;0;0;0;2
"817";0;0;0;0;0;0;0;0;0;0;0;2
"818";0;0;0;0;0;0;0;0;0;0;0;2
"819";0;0;0;0;0;0;0;0;0;0;0;2
"820";0;0;0;0;0;0;0;0;0;0;0;2
"821";0;0;0;0;0;0;0;0;0;0;0;1
"822";0;0;0;0;0;0;0;0;0;0;0;2
"823";0;0;0;0;0;0;0;0;0;0;0;1
"824";0;0;0;0;0;0;0;0;0;0;0;2
"825";0;0;0;0;0;0;0;0;0;0;0;2
"826";0;0;0;0;0;0;0;0;0;0;0;2
"827";0;0;0;0;0;0;0;0;0;0;0;2
"828";0;0;0;0;0;0;0;0;0;0;0;2
"829";0;0;0;0;0;0;0;0;0;0;0;2
"830";0;0;0;0;0;0;0;0;0;0;0;1
"831";0;0;0;0;0;0;0;0;0;0;0;1
"832";0;0;0;0;0;0;0;0;0;0;0;0
"833";0;0;0;0;0;0;0;0;0;0;0;0
"834";0;0;0;0;0;0;0;0;0;0;0;2
"835";0;0;0;0;0;0;0;0;0;0;0;0
"836";0;0;0;0;0;0;0;0;0;0;0;0
"837";0;0;0;0;0;0;0;0;0;0;0;0
"838";0;0;0;0;0;0;0;0;0;0;0;0
"839";0;0;0;0;0;0;0;0;0;0;0;0
"840";0;0;0;0;0;0;0;0;0;0;0;1
"841";0;0;0;0;0;0;0;0;0;0;0;1
"842";0;0;0;0;0;0;0;0;0;0;0;0
"843";0;0;0;0;0;0;0;0;0;0;0;0
"844";0;0;0;0;0;0;0;0;0;0;0;2
"845";0;0;0;0;0;0;0;0;0;0;0;2
"846";0;0;0;0;0;0;0;0;0;0;0;0
"847";0;0;0;0;0;0;0;0;0;0;0;0
"848";0;0;0;0;0;0;0;0;0;0;0;1
"849";0;0;0;0;0;0;0;0;0;0;0;1
"850";0;0;0;0;0;0;0;0;0;0;0;0
"851";0;0;0;0;0;0;0;0;0;0;0;0
"852";0;0;0;0;0;0;0;0;0;0;0;1
"853";0;0;0;0;0;0;0;0;0;0;0;1
"854";0;0;0;0;0;0;0;0;0;0;0;0
"855";0;0;0;0;0;0;0;0;0;0;0;0
"856";0;0;0;0;0;0;0;0;0;0;0;2
"857";0;0;0;0;0;0;0;0;0;0;0;2
"858";0;0;0;0;0;0;0;0;0;0;0;2
"859";0;0;0;0;0;0;0;0;0;0;0;2
"860";0;0;0;0;0;0;0;0;0;0;0;2
"861";0;0;0;0;0;0;0;0;0;0;0;2
"862";0;0;0;0;0;0;0;0;0;0;0;2
"863";0;0;0;0;0;0;0;0;0;0;0;2
"864";0;0;0;0;0;0;0;0;0;0;0;2
"865";0;0;0;0;0;0;0;0;0;0;0;2
"866";0;0;0;0;0;0;0;0;0;0;0;2
"867";0;0;0;0;0;0;0;0;0;0;0;1
"868";0;0;0;0;0;0;0;0;0;0;0;1
"869";0;0;0;0;0;0;0;0;0;0;0;1
"870";0;0;0;0;0;0;0;0;0;0;0;2
"871";0;0;0;0;0;0;0;0;0;0;0;1
"872";0;0;0;0;0;0;0;0;0;0;0;1
"873";0;0;0;0;0;0;0;0;0;0;0;1
"874";0;0;0;0;0;0;0;0;0;0;0;2
"875";0;0;0;0;0;0;0;0;0;0;0;1
"876";0;0;0;0;0;0;0;0;0;0;0;2
"877";0;0;0;0;0;0;0;0;0;0;0;1
"878";0;0;0;0;0;0;0;0;0;0;0;1
"879";0;0;0;0;0;0;0;0;0;0;0;1
"880";0;0;0;0;0;0;0;0;0;0;0;2
"881";0;0;0;0;0;0;0;0;0;0;0;1
"882";0;0;0;0;0;0;0;0;0;0;0;1
"883";0;0;0;0;0;0;0;0;0;0;0;2
"884";0;0;0;0;0;0;0;0;0;0;0;1
"885";0;0;0;0;0;0;0;0;0;0;0;2
"886";0;0;0;0;0;0;0;0;0;0;0;2
"887";0;0;0;0;0;0;0;0;0;0;0;2
"888";0;0;0;0;0;0;0;0;0;0;0;2
"889";0;0;0;0;0;0;0;0;0;0;0;2
"890";0;0;0;0;0;0;0;0;0;0;0;2
"891";0;0;0;0;0;0;0;0;0;0;0;1
"892";0;0;0;0;0;0;0;0;0;0;0;2
"893";0;0;0;0;0;0;0;0;0;0;0;1
"894";0;0;0;0;0;0;0;0;0;0;0;1
"895";0;0;0;0;0;0;0;0;0;0;0;1
"896";0;0;0;0;0;0;0;0;0;0;0;1
"897";0;0;0;0;0;0;0;0;0;0;0;1
"898";0;0;0;0;0;0;0;0;0;0;0;2
"899";0;0;0;0;0;0;0;0;0;0;0;1
"900";0;0;0;0;0;0;0;0;0;0;0;2
"901";0;0;0;0;0;0;0;0;0;0;0;1
"902";0;0;0;0;0;0;0;0;0;0;0;1
"903";0;0;0;0;0;0;0;0;0;0;0;1
"904";0;0;0;0;0;0;0;0;0;0;0;2
"905";0;0;0;0;0;0;0;0;0;0;0;2
"906";0;0;0;0;0;0;0;0;0;0;0;2
"907";0;0;0;0;0;0;0;0;0;0;0;2
"908";0;0;0;0;0;0;0;0;0;0;0;2
"909";0;0;0;0;0;0;0;0;0;0;0;2
"910";0;0;0;0;0;0;0;0;0;0;0;2
"911";0;0;0;0;0;0;0;0;0;0;0;2
"912";0;0;0;0;0;0;0;0;0;0;0;2
"913";0;0;0;0;0;0;0;0;0;0;0;2
"914";0;0;0;0;0;0;0;0;0;0;0;2
"915";0;0;0;0;0;0;0;0;0;0;0;2
"916";0;0;0;0;0;0;0;0;0;0;0;2
"917";0;0;0;0;0;0;0;0;0;0;0;2
"918";0;0;0;0;0;0;0;0;0;0;0;2
"919";0;0;0;0;0;0;0;0;0;0;0;2
"920";0;0;0;0;0;0;0;0;0;0;0;2
"921";0;0;0;0;0;0;0;0;0;0;0;2
"922";0;0;0;0;0;0;0;0;0;0;0;2
"923";0;0;0;0;0;0;0;0;0;0;0;2
"924";0;0;0;0;0;0;0;0;0;0;0;2
"925";0;0;0;0;0;0;0;0;0;0;0;2
"926";0;0;0;0;0;0;0;0;0;0;0;2
"927";0;0;0;0;0;0;0;0;0;0;0;2
"928";0;0;0;0;0;0;0;0;0;0;0;2
"929";0;0;0;0;0;0;0;0;0;0;0;2
"930";0;0;0;0;0;0;0;0;0;0;0;2
"931";0;0;0;0;0;0;0;0;0;0;0;2
"932";0;0;0;0;0;0;0;0;0;0;0;2
"933";0;0;0;0;0;0;0;0;0;0;0;2
"934";0;0;0;0;0;0;0;0;0;0;0;2
"935";0;0;0;0;0;0;0;0;0;0;0;2
"936";0;0;0;0;0;0;0;0;0;0;0;2
"937";0;0;0;0;0;0;0;0;0;0;0;0
"938";0;0;0;0;0;0;0;0;0;0;0;2
"939";0;0;0;0;0;0;0;0;0;0;0;2
"940";0;0;0;0;0;0;0;0;0;0;0;2
"941";0;0;0;0;0;0;0;0;0;0;0;1
"942";0;0;0;0;0;0;0;0;0;0;0;2
"943";0;0;0;0;0;0;0;0;0;0;0;2
"944";0;0;0;0;0;0;0;0;0;0;0;1
"945";0;0;0;0;0;0;0;0;0;0;0;1
"946";0;0;0;0;0;0;0;0;0;0;0;1
"947";0;0;0;0;0;0;0;0;0;0;0;1
"948";0;0;0;0;0;0;0;0;0;0;0;1
"949";0;0;0;0;0;0;0;0;0;0;0;1
"950";0;0;0;0;0;0;0;0;0;0;0;2
"951";0;0;0;0;0;0;0;0;0;0;0;1
"952";0;0;0;0;0;0;0;0;0;0;0;1
"953";0;0;0;0;0;0;0;0;0;0;0;1
"954";0;0;0;0;0;0;0;0;0;0;0;2
"955";0;0;0;0;0;0;0;0;0;0;0;1
"956";0;0;0;0;0;0;0;0;0;0;0;1
"957";0;0;0;0;0;0;0;0;0;0;0;2
"958";0;0;0;0;0;0;0;0;0;0;0;1
"959";0;0;0;0;0;0;0;0;0;0;0;1
"960";0;0;0;0;0;0;0;0;0;0;0;1
"961";0;0;0;0;0;0;0;0;0;0;0;1
"962";0;0;0;0;0;0;0;0;0;0;0;1
"963";0;0;0;0;0;0;0;0;0;0;0;1
"964";0;0;0;0;0;0;0;0;0;0;0;1
"965";0;0;0;0;0;0;0;0;0;0;0;1
"966";0;0;0;0;0;0;0;0;0;0;0;1
"967";0;0;0;0;0;0;0;0;0;0;0;1
"968";0;0;0;0;0;0;0;0;0;0;0;1
"969";0;0;0;0;0;0;0;0;0;0;0;1
"970";0;0;0;0;0;0;0;0;0;0;0;1
"971";0;0;0;0;0;0;0;0;0;0;0;2
"972";0;0;0;0;0;0;0;0;0;0;0;2
"973";0;0;0;0;0;0;0;0;0;0;0;2
"974";0;0;0;0;0;0;0;0;0;0;0;2
"975";0;0;0;0;0;0;0;0;0;0;0;2
"976";0;0;0;0;0;0;0;0;0;0;0;2
"977";0;0;0;0;0;0;0;0;0;0;0;2
"978";0;0;0;0;0;0;0;0;0;0;0;2
"979";0;0;0;0;0;0;0;0;0;0;0;2
"980";0;0;0;0;0;0;0;0;0;0;0;2
"981";0;0;0;0;0;0;0;0;0;0;0;2
"982";0;0;0;0;0;0;0;0;0;0;0;2
"983";0;0;0;0;0;0;0;0;0;0;0;2
"984";0;0;0;0;0;0;0;0;0;0;0;2
"985";0;0;0;0;0;0;0;0;0;0;0;2
"986";0;0;0;0;0;0;0;0;0;0;0;2
"987";0;0;0;0;0;0;0;0;0;0;0;1
"988";0;0;0;0;0;0;0;0;0;0;0;1
"989";0;0;0;0;0;0;0;0;0;0;0;1
"990";0;0;0;0;0;0;0;0;0;0;0;1
"991";0;0;0;0;0;0;0;0;0;0;0;1
"992";0;0;0;0;0;0;0;0;0;0;0;1
"993";0;0;0;0;0;0;0;0;0;0;0;1
"994";0;0;0;0;0;0;0;0;0;0;0;1
"995";0;0;0;0;0;0;0;0;0;0;0;1
"996";0;0;0;0;0;0;0;0;0;0;0;2
"997";0;0;0;0;0;0;0;0;0;0;0;1
"998";0;0;0;0;0;0;0;0;0;0;0;1
"999";0;0;0;0;0;0;0;0;0;0;0;2
"1000";0;0;0;0;0;0;0;0;0;0;0;1
"1001";0;0;0;0;0;0;0;0;0;0;0;1
"1002";0;0;0;0;0;0;0;0;0;0;0;2
"1003";0;0;0;0;0;0;0;0;0;0;0;1
"1004";0;0;0;0;0;0;0;0;0;0;0;1
"1005";0;0;0;0;0;0;0;0;0;0;0;1
"1006";0;0;0;0;0;0;0;0;0;0;0;1
"1007";0;0;0;0;0;0;0;0;0;0;0;1
"1008";0;0;0;0;0;0;0;0;0;0;0;1
"1009";0;0;0;0;0;0;0;0;0;0;0;1
"1010";0;0;0;0;0;0;0;0;0;0;0;1
"1011";0;0;0;0;0;0;0;0;0;0;0;1
"1012";0;0;0;0;0;0;0;0;0;0;0;1
"1013";0;0;0;0;0;0;0;0;0;0;0;1
"1014";0;0;0;0;0;0;0;0;0;0;0;1
"1015";0;0;0;0;0;0;0;0;0;0;0;1
"1016";0;0;0;0;0;0;0;0;0;0;0;1
"1017";0;0;0;0;0;0;0;0;0;0;0;1
"1018";0;0;0;0;0;0;0;0;0;0;0;2
"1019";0;0;0;0;0;0;0;0;0;0;0;2
"1020";0;0;0;0;0;0;0;0;0;0;0;2
"1021";0;0;0;0;0;0;0;0;0;0;0;1
"1022";0;0;0;0;0;0;0;0;0;0;0;2
"1023";0;0;0;0;0;0;0;0;0;0;0;2
"1024";0;0;0;0;0;0;0;0;0;0;0;2
"1025";0;0;0;0;0;0;0;0;0;0;0;2
"1026";0;0;0;0;0;0;0;0;0;0;0;2
"1027";0;0;0;0;0;0;0;0;0;0;0;2
"1028";0;0;0;0;0;0;0;0;0;0;0;2
"1029";0;0;0;0;0;0;0;0;0;0;0;2
