"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6"
"*notice_714466055";-2,5;-0,832;-1,209;-0,295;45,255;-0,269
"*notice_714466054";-2,5;-0,832;-1,209;-0,295;45,255;-0,269
"*notice_714466057";-2,5;-0,832;-1,209;-0,295;45,255;-0,269
"*duree_00110000";1,017;0,552;-0,906;-0,221;-0,267;-0,202
"*notice_1246225012";4,827;-0,624;-0,906;-0,221;-0,267;-0,202
"*duree_01351100";-7,7;51,464;-1,255;-1,268;-1,528;-1,157
"*duree_00062900";-3,756;-1,25;-1,816;-0,444;-0,535;89,819
"*notice_1081835016";4,827;-0,624;-0,906;-0,221;-0,267;-0,202
"*duree_00524800";1,017;0,552;-0,906;-0,221;-0,267;-0,202
"*duree_00070300";0;0;0;0;0;0
"*audiencehomme_13";-1,722;22,088;-0,625;-1,042;-1,256;-0,95
"*audiencehomme_12";-0,627;2,895;3,366;-1,725;-2,078;-1,573
"*audiencehomme_11";-5,648;-1,88;30,104;-0,667;-0,804;-0,609
"*audiencehomme_16";0,114;-0,415;0,812;-0,147;-0,178;-0,134
"*audiencehomme_15";-4,701;2,349;-6,122;73,797;-1,803;-1,365
"*mediamatgroupe_Jeunesse";0,229;0,173;0,008;-0,295;-0,356;-0,269
"*audiencehomme_18";-1,075;-0,009;-0,15;46,541;-4,428;-3,352
"*chaine_France3";-0,106;0,396;26,653;-8,267;-9,961;-7,54
"*notice_3384746001";14,544;-0,666;-3,649;-0,892;-1,074;-0,813
"*audiencefemme_9";-1,874;14,5;-0,906;-0,221;-0,267;-0,202
"*audiencefemme_8";6,441;-0,832;-1,209;-0,295;-0,356;-0,269
"*audiencefemme_3";4,827;-0,624;-0,906;-0,221;-0,267;-0,202
"*audiencefemme_2";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*mediamatgroupe_Information";-3,128;-1,041;16,67;-0,369;-0,445;-0,337
"*duree_02251200";2,274;0,173;-1,209;-0,295;-0,356;-0,269
"*publicgroupe_Programmejeunesse";-37,566;-34,614;-54,671;-25,281;396,905;290,696
"*audiencehomme_1";-1,17;1,604;6,267;-1,648;-1,986;-1,503
"*audiencehomme_0";-6,58;-2,242;-11,882;-5,792;172,559;1,341
"*notice_276150001";-6,915;0,008;21,479;-0,817;-0,984;-0,745
"*notice_1274136012";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*duree_02194000";-1,874;14,5;-0,906;-0,221;-0,267;-0,202
"*duree_00112200";0;0;0;0;0;0
"*duree_00464300";4,827;-0,624;-0,906;-0,221;-0,267;-0,202
"*duree_00102500";-2,5;-0,832;-1,209;-0,295;45,255;-0,269
"*notice_1056101056";-2,5;-0,832;-1,209;-0,295;45,255;-0,269
"*notice_1056101057";-2,5;-0,832;-1,209;-0,295;45,255;-0,269
"*notice_7999734001";5,15;-1,25;-0,142;-0,444;-0,535;-0,405
"*annéededatediffusion_2022";50,944;-5,617;-8,96;-2,807;-3,382;-2,56
"*duree_00571900";-5,234;12,417;1,733;-0,967;-1,165;-0,882
"*annéededatediffusion_2020";-3,787;1,413;-9,892;38,963;4,938;-2,205
"*annéededatediffusion_2021";0,086;-3,466;-33,475;36,296;71,014;-11,629
"*duree_01295800";1,606;-0,208;-0,301;-0,074;-0,089;-0,067
"*partdemarche_84";-6,915;6,238;6,152;-0,817;-0,984;-0,745
"*notice_5396981001";4,827;-0,624;-0,906;-0,221;-0,267;-0,202
"*partdemarche_49";-3,435;27,967;-0,979;-0,742;-0,894;-0,677
"*partdemarche_48";0,011;-2,091;7,698;-0,742;-0,894;-0,677
"*partdemarche_45";-0,287;-0,041;-2,12;-0,518;22,589;-0,473
"*partdemarche_44";6,441;-0,832;-1,209;-0,295;-0,356;-0,269
"*partdemarche_47";-0,065;-1,25;-1,816;-0,444;27,599;-0,405
"*duree_01204900";0,44;-0,158;2,425;-1,117;-1,346;-1,019
"*partdemarche_43";0;0;0;0;0;0
"*partdemarche_42";-14,038;3,008;-2,247;102,527;-2,447;-1,853
"*duree_00521800";6,441;-0,832;-1,209;-0,295;-0,356;-0,269
"*duree_00070000";1,017;0,552;-0,906;-0,221;-0,267;-0,202
"*notice_1113855013";-14,038;3,008;-2,247;102,527;-2,447;-1,853
"*notice_4128704001";-5,234;12,417;1,733;-0,967;-1,165;-0,882
"*genregroupe_Animation";-28,912;-35,374;-84,478;-21,113;422,644;309,683
"*notice_7479986001";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*notice_583377017";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*audience_18";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*notice_3768429001";-1,609;1,813;5,541;-1,268;-1,528;-1,157
"*notice_5826898001";-1,248;-0,415;6,652;-0,147;-0,178;-0,134
"*notice_3743671001";0,114;1,517;-0,603;-0,147;-0,178;-0,134
"*duree_00102600";-2,5;-0,832;-1,209;-0,295;45,255;-0,269
"*notice_345555007";0;0;0;0;0;0
"*notice_345555006";0;0;0;0;0;0
"*notice_3373231001";-3,128;1,838;3,833;-0,369;-0,445;-0,337
"*notice_350247007";0;0;0;0;0;0
"*notice_7277900001";-4,701;2,349;-6,122;73,797;-1,803;-1,365
"*duree_00243500";0,114;1,517;-0,603;-0,147;-0,178;-0,134
"*partdemarche_32";-1,248;-0,415;6,652;-0,147;-0,178;-0,134
"*partdemarche_33";-3,866;3,375;-6,745;65,299;-1,986;-1,503
"*partdemarche_34";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*partdemarche_35";-4,869;7,49;-9,575;73,071;-2,819;-2,134
"*partdemarche_422";-1,302;-2,725;21,36;-0,967;-1,165;-0,882
"*notice_1199211014";1,606;-0,208;-0,301;-0,074;-0,089;-0,067
"*notice_1199211015";1,606;-0,208;-0,301;-0,074;-0,089;-0,067
"*duree_00093800";-2,5;-0,832;-1,209;-0,295;45,255;-0,269
"*audience_05";4,193;5,155;-0,121;-4,721;-5,689;-4,307
"*duree_01221600";-0,61;-0,124;7,011;-0,593;-0,714;-0,54
"*publicgroupe_Participationdupublicàdistance";-36,025;9,798;91,066;-0,326;-19,527;-14,782
"*notice_1071804012";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*partdemarche_182";0,114;1,517;-0,603;-0,147;-0,178;-0,134
"*partdemarche_199";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*duree_00530500";4,827;-0,624;-0,906;-0,221;-0,267;-0,202
"*notice_323357007";0;0;0;0;0;0
"*notice_1071810019";4,827;-0,624;-0,906;-0,221;-0,267;-0,202
"*notice_1133359001";-0,019;-2,302;10,229;-0,817;-0,984;-0,745
"*duree_00113700";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*duree_00095900";-2,5;-0,832;-1,209;-0,295;45,255;-0,269
"*duree_00321600";-1,874;0,552;0,175;3,302;-0,267;-0,202
"*duree_00513100";-3,435;37,579;-3,036;-0,742;-0,894;-0,677
"*duree_00532400";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*duree_00233000";0;0;0;0;0;0
"*audience_49";0,44;-0,158;2,425;-1,117;-1,346;-1,019
"*chaine_Numéro23";10,35;-2,513;-1,494;-0,892;-1,074;0,086
"*notice_6152769001";-2,281;-0,124;12,172;-0,593;-0,714;-0,54
"*notice_714317056";-2,5;-0,832;-1,209;-0,295;45,255;-0,269
"*audience_47";-0,032;0,552;0,175;-0,221;-0,267;-0,202
"*audiencehomme_115";3,676;-1,041;-0,028;-0,369;-0,445;-0,337
"*audience_44";-0,287;3,263;0,117;-0,518;-0,624;-0,473
"*duree_00464500";11,299;-1,46;-2,12;-0,518;-0,624;-0,473
"*notice_4899548001";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*partdemarche_105";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*notice_5454725001";-1,874;-0,624;9,986;-0,221;-0,267;-0,202
"*notice_106352201";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*notice_3279248001";2,274;0,173;-1,209;-0,295;-0,356;-0,269
"*chaine_Canal";-0,113;-0,408;11,389;-0,656;-2,819;-2,134
"*audiencehomme_23";-0,065;1,106;0,352;-0,444;-0,535;-0,405
"*audiencefemme_103";-1,248;1,517;0,812;-0,147;-0,178;-0,134
"*notice_1087810019";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*audiencehomme_49";-0,032;0,552;0,175;-0,221;-0,267;-0,202
"*notice_1292507012";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*duree_00290500";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*audiencehomme_41";-1,228;-1,36;18,952;-1,193;-1,437;-1,088
"*audiencehomme_43";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*audiencehomme_44";2,274;-0,832;0,008;-0,295;-0,356;-0,269
"*audiencehomme_47";-0,287;3,263;0,117;-0,518;-0,624;-0,473
"*audiencefemme_35";-0,065;1,106;0,352;-0,444;-0,535;-0,405
"*audiencefemme_34";12,991;-6,376;0,812;-2,263;-2,726;-2,064
"*notice_7867761001";4,827;-0,624;-0,906;-0,221;-0,267;-0,202
"*audiencefemme_31";-16,554;-0,402;75,136;-3,357;-4,045;-3,062
"*notice_5026275001";3,215;-0,415;-0,603;-0,147;-0,178;-0,134
"*notice_968894071";-1,874;-0,624;-0,906;-0,221;33,914;-0,202
"*notice_968894072";-1,874;-0,624;-0,906;-0,221;33,914;-0,202
"*audiencefemme_38";4,827;-0,624;-0,906;-0,221;-0,267;-0,202
"*notice_332309006";0;0;0;0;0;0
"*mediamatgroupe_Fiction";-0,047;-38,612;-99,858;-34,895;287,553;210,028
"*notice_3616310001";-0,61;-0,124;7,011;-0,593;-0,714;-0,54
"*audience_29";-5,648;-1,88;30,104;-0,667;-0,804;-0,609
"*partdemarche_281";-2,5;-0,832;13,325;-0,295;-0,356;-0,269
"*audiencefemme_06";11,355;-0,365;-3,036;-0,742;-0,894;-0,677
"*notice_2869952001";8,212;-0,124;-2,425;-0,593;-0,714;-0,54
